9.00  ,  193.00  ,  183.00  ,  152.00  ,  107.00  ,  73.00  ,  
80.00  ,  316.00  ,  183.00  ,  148.00  ,  112.00  ,  70.00  ,  
89.00  ,  334.00  ,  186.00  ,  144.00  ,  113.00  ,  64.00  ,  
51.00  ,  307.00  ,  186.00  ,  145.00  ,  112.00  ,  57.00  ,  
25.00  ,  305.00  ,  185.00  ,  147.00  ,  110.00  ,  70.00  ,  
0.00  ,  291.00  ,  179.00  ,  147.00  ,  106.00  ,  84.00  ,  
0.00  ,  298.00  ,  175.00  ,  148.00  ,  103.00  ,  74.00  ,  
0.00  ,  309.00  ,  172.00  ,  148.00  ,  99.00  ,  49.00  ,  
40.00  ,  307.00  ,  167.00  ,  144.00  ,  93.00  ,  35.00  ,  
84.00  ,  314.00  ,  164.00  ,  147.00  ,  87.00  ,  41.00  ,  
91.00  ,  323.00  ,  157.00  ,  149.00  ,  83.00  ,  55.00  ,  
114.00  ,  320.00  ,  154.00  ,  150.00  ,  83.00  ,  69.00  ,  
94.00  ,  313.00  ,  152.00  ,  154.00  ,  84.00  ,  69.00  ,  
111.00  ,  319.00  ,  146.00  ,  150.00  ,  89.00  ,  56.00  ,  
114.00  ,  320.00  ,  146.00  ,  147.00  ,  90.00  ,  42.00  ,  
149.00  ,  329.00  ,  147.00  ,  145.00  ,  89.00  ,  41.00  ,  
123.00  ,  341.00  ,  149.00  ,  139.00  ,  86.00  ,  51.00  ,  
