65.00,0.00
24.00,0.00
53.00,21.00
29.00,91.00
19.00,127.00
0.00,154.00
8.00,138.00
287.00,127.00
439.00,101.00
338.00,78.00
242.00,61.00
186.00,47.00
312.00,49.00
384.00,50.00
375.00,53.00
344.00,63.00
324.00,69.00
349.00,74.00
373.00,74.00
395.00,74.00
386.00,73.00
369.00,83.00
338.00,74.00
337.00,59.00
349.00,54.00
349.00,47.00
336.00,46.00
309.00,58.00
280.00,55.00
274.00,60.00
273.00,77.00
268.00,57.00
253.00,77.00
232.00,51.00
217.00,46.00
204.00,25.00
206.00,20.00
203.00,27.00
192.00,42.00
186.00,47.00
170.00,48.00
175.00,47.00
172.00,47.00
169.00,51.00
169.00,53.00
166.00,59.00
159.00,65.00
159.00,63.00
160.00,63.00
163.00,65.00
159.00,63.00
155.00,65.00
154.00,66.00
153.00,67.00
54.00,116.00
0.00,116.00
0.00,110.00
0.00,100.00
10.00,79.00
33.00,39.00
42.00,22.00
54.00,16.00
70.00,14.00
58.00,6.00
54.00,16.00
58.00,21.00
68.00,27.00
60.00,34.00
64.00,42.00
76.00,41.00
87.00,51.00
101.00,50.00
115.00,60.00
138.00,64.00
169.00,62.00
187.00,59.00
216.00,58.00
248.00,56.00
285.00,49.00
317.00,39.00
354.00,28.00
374.00,22.00
388.00,25.00
490.00,31.00
500.00,36.00
452.00,41.00
485.00,44.00
450.00,41.00
374.00,34.00
320.00,20.00
