 
0.00,63.00
0.00,210.00
0.00,168.00
10.00,3.00
46.00,0.00
81.00,0.00
108.00,0.00
134.00,0.00
176.00,37.00
174.00,165.00
188.00,288.00
172.00,218.00
172.00,172.00
163.00,92.00
242.00,89.00
167.00,162.00
124.00,156.00
155.00,97.00
157.00,107.00
159.00,53.00
119.00,86.00
102.00,67.00
104.00,127.00
153.00,150.00
98.00,157.00
108.00,179.00
93.00,136.00
99.00,118.00
0.00,108.00
824.00,100.00
1008.00,135.00
631.00,137.00
733.00,141.00
568.00,166.00
340.00,73.00
581.00,209.00
582.00,83.00
705.00,109.00
714.00,98.00
 
64.00,0.00
104.00,0.00
0.00,130.00
0.00,128.00
57.00,118.00
289.00,32.00
314.00,18.00
265.00,0.00
248.00,38.00
330.00,0.00
418.00,0.00
284.00,12.00
294.00,89.00
253.00,83.00
256.00,80.00
272.00,77.00
314.00,80.00
307.00,96.00
346.00,112.00
370.00,119.00
424.00,120.00
489.00,113.00
520.00,122.00
578.00,127.00
612.00,115.00
618.00,99.00
633.00,92.00
691.00,81.00
637.00,77.00
625.00,74.00
497.00,72.00
460.00,59.00
591.00,52.00
791.00,43.00
741.00,34.00
763.00,139.00
771.00,98.00
668.00,130.00
532.00,175.00
436.00,141.00
