0.00  ,  19.00  ,  232.00  ,  55.00  ,  834.00  ,  121.00  ,  
0.00  ,  23.00  ,  231.00  ,  42.00  ,  832.00  ,  119.00  ,  
0.00  ,  25.00  ,  232.00  ,  38.00  ,  825.00  ,  112.00  ,  
0.00  ,  0.00  ,  235.00  ,  37.00  ,  814.00  ,  107.00  ,  
0.00  ,  0.00  ,  237.00  ,  50.00  ,  802.00  ,  105.00  ,  
0.00  ,  0.00  ,  237.00  ,  58.00  ,  787.00  ,  103.00  ,  
0.00  ,  0.00  ,  237.00  ,  76.00  ,  771.00  ,  96.00  ,  
0.00  ,  0.00  ,  238.00  ,  87.00  ,  756.00  ,  96.00  ,  
0.00  ,  0.00  ,  243.00  ,  104.00  ,  747.00  ,  91.00  ,  
0.00  ,  0.00  ,  240.00  ,  117.00  ,  744.00  ,  86.00  ,  
0.00  ,  0.00  ,  234.00  ,  123.00  ,  739.00  ,  79.00  ,  
0.00  ,  0.00  ,  226.00  ,  116.00  ,  732.00  ,  79.00  ,  
0.00  ,  0.00  ,  214.00  ,  125.00  ,  722.00  ,  80.00  ,  
0.00  ,  0.00  ,  207.00  ,  110.00  ,  715.00  ,  79.00  ,  
0.00  ,  0.00  ,  201.00  ,  93.00  ,  708.00  ,  77.00  ,  
0.00  ,  0.00  ,  205.00  ,  91.00  ,  702.00  ,  72.00  ,  
0.00  ,  18.00  ,  210.00  ,  70.00  ,  702.00  ,  67.00  ,  
0.00  ,  25.00  ,  214.00  ,  64.00  ,  704.00  ,  59.00  ,  
0.00  ,  11.00  ,  212.00  ,  59.00  ,  701.00  ,  60.00  ,  
0.00  ,  26.00  ,  207.00  ,  62.00  ,  697.00  ,  71.00  ,  
0.00  ,  11.00  ,  203.00  ,  71.00  ,  690.00  ,  74.00  ,  
0.00  ,  4.00  ,  195.00  ,  85.00  ,  683.00  ,  69.00  ,  
0.00  ,  0.00  ,  190.00  ,  95.00  ,  677.00  ,  61.00  ,  
0.00  ,  0.00  ,  185.00  ,  103.00  ,  677.00  ,  60.00  ,  
0.00  ,  0.00  ,  183.00  ,  107.00  ,  677.00  ,  68.00  ,  
0.00  ,  0.00  ,  188.00  ,  103.00  ,  680.00  ,  70.00  ,  
0.00  ,  0.00  ,  192.00  ,  101.00  ,  683.00  ,  66.00  ,  
0.00  ,  0.00  ,  195.00  ,  94.00  ,  683.00  ,  65.00  ,  
0.00  ,  2.00  ,  194.00  ,  81.00  ,  680.00  ,  70.00  ,  
0.00  ,  9.00  ,  194.00  ,  67.00  ,  671.00  ,  76.00  ,  
0.00  ,  30.00  ,  193.00  ,  53.00  ,  658.00  ,  80.00  ,  
0.00  ,  45.00  ,  190.00  ,  41.00  ,  639.00  ,  80.00  ,  
19.00  ,  55.00  ,  188.00  ,  34.00  ,  616.00  ,  81.00  ,  
22.00  ,  62.00  ,  186.00  ,  36.00  ,  593.00  ,  79.00  ,  
19.00  ,  57.00  ,  183.00  ,  44.00  ,  572.00  ,  80.00  ,  
17.00  ,  55.00  ,  179.00  ,  52.00  ,  547.00  ,  87.00  ,  
30.00  ,  50.00  ,  179.00  ,  64.00  ,  521.00  ,  95.00  ,  
45.00  ,  44.00  ,  177.00  ,  74.00  ,  490.00  ,  100.00  ,  
28.00  ,  43.00  ,  176.00  ,  88.00  ,  454.00  ,  100.00  ,  
14.00  ,  44.00  ,  178.00  ,  99.00  ,  415.00  ,  99.00  ,  
0.00  ,  47.00  ,  176.00  ,  111.00  ,  374.00  ,  103.00  ,  
2.00  ,  54.00  ,  173.00  ,  115.00  ,  336.00  ,  105.00  ,  
6.00  ,  52.00  ,  172.00  ,  114.00  ,  296.00  ,  103.00  ,  
18.00  ,  49.00  ,  168.00  ,  110.00  ,  253.00  ,  104.00  ,  
18.00  ,  47.00  ,  166.00  ,  105.00  ,  206.00  ,  105.00  ,  
