0.00  ,  149.00  ,  494.00  ,  228.00  ,  315.00  ,  0.00  ,  
0.00  ,  183.00  ,  494.00  ,  226.00  ,  304.00  ,  0.00  ,  
0.00  ,  146.00  ,  493.00  ,  224.00  ,  299.00  ,  0.00  ,  
0.00  ,  154.00  ,  491.00  ,  224.00  ,  292.00  ,  0.00  ,  
0.00  ,  58.00  ,  488.00  ,  219.00  ,  285.00  ,  0.00  ,  
0.00  ,  42.00  ,  487.00  ,  216.00  ,  278.00  ,  0.00  ,  
0.00  ,  0.00  ,  485.00  ,  216.00  ,  273.00  ,  0.00  ,  
0.00  ,  0.00  ,  485.00  ,  217.00  ,  269.00  ,  0.00  ,  
0.00  ,  0.00  ,  484.00  ,  216.00  ,  263.00  ,  0.00  ,  
0.00  ,  0.00  ,  482.00  ,  222.00  ,  255.00  ,  0.00  ,  
0.00  ,  0.00  ,  481.00  ,  216.00  ,  245.00  ,  0.00  ,  
0.00  ,  0.00  ,  480.00  ,  213.00  ,  240.00  ,  0.00  ,  
0.00  ,  0.00  ,  209.00  ,  209.00  ,  232.00  ,  0.00  ,  
0.00  ,  0.00  ,  211.00  ,  206.00  ,  218.00  ,  0.00  ,  
0.00  ,  0.00  ,  212.00  ,  205.00  ,  210.00  ,  0.00  ,  
0.00  ,  0.00  ,  212.00  ,  206.00  ,  205.00  ,  0.00  ,  
0.00  ,  47.00  ,  138.00  ,  208.00  ,  200.00  ,  0.00  ,  
0.00  ,  45.00  ,  141.00  ,  203.00  ,  193.00  ,  9.00  ,  
0.00  ,  66.00  ,  142.00  ,  201.00  ,  186.00  ,  13.00  ,  
0.00  ,  98.00  ,  139.00  ,  198.00  ,  179.00  ,  9.00  ,  
0.00  ,  128.00  ,  142.00  ,  198.00  ,  173.00  ,  10.00  ,  
0.00  ,  122.00  ,  145.00  ,  196.00  ,  165.00  ,  27.00  ,  
0.00  ,  108.00  ,  145.00  ,  201.00  ,  158.00  ,  49.00  ,  
17.00  ,  103.00  ,  145.00  ,  199.00  ,  151.00  ,  67.00  ,  
0.00  ,  76.00  ,  145.00  ,  201.00  ,  147.00  ,  81.00  ,  
0.00  ,  59.00  ,  144.00  ,  203.00  ,  143.00  ,  96.00  ,  
0.00  ,  51.00  ,  144.00  ,  203.00  ,  135.00  ,  107.00  ,  
0.00  ,  62.00  ,  144.00  ,  204.00  ,  128.00  ,  118.00  ,  
0.00  ,  82.00  ,  144.00  ,  199.00  ,  116.00  ,  133.00  ,  
25.00  ,  97.00  ,  144.00  ,  198.00  ,  104.00  ,  147.00  ,  
44.00  ,  108.00  ,  143.00  ,  197.00  ,  96.00  ,  141.00  ,  
7.00  ,  122.00  ,  143.00  ,  193.00  ,  99.00  ,  142.00  ,  
26.00  ,  143.00  ,  142.00  ,  194.00  ,  110.00  ,  145.00  ,  
14.00  ,  163.00  ,  142.00  ,  191.00  ,  132.00  ,  145.00  ,  
15.00  ,  183.00  ,  141.00  ,  177.00  ,  165.00  ,  143.00  ,  
25.00  ,  193.00  ,  140.00  ,  180.00  ,  182.00  ,  133.00  ,  
35.00  ,  189.00  ,  140.00  ,  173.00  ,  168.00  ,  125.00  ,  
64.00  ,  183.00  ,  140.00  ,  173.00  ,  152.00  ,  122.00  ,  
86.00  ,  174.00  ,  140.00  ,  177.00  ,  123.00  ,  119.00  ,  
99.00  ,  168.00  ,  140.00  ,  171.00  ,  90.00  ,  116.00  ,  
93.00  ,  162.00  ,  139.00  ,  174.00  ,  71.00  ,  113.00  ,  
78.00  ,  152.00  ,  138.00  ,  168.00  ,  46.00  ,  112.00  ,  
79.00  ,  133.00  ,  138.00  ,  167.00  ,  0.00  ,  103.00  ,  
88.00  ,  116.00  ,  138.00  ,  167.00  ,  0.00  ,  91.00  , 
